gb|AF197943.1|+|1-705|SFH-1 [Serratia fonticola]	gb|AAF09244.1|+|SFH-1 [Serratia fonticola]
gb|AF090141.1|+|243-1115|GOB-1 [Elizabethkingia meningoseptica]	gb|AAF04458.1|+|GOB-1 [Elizabethkingia meningoseptica]
gb|AJ250876.1|+|37-987|THIN-B [Janthinobacterium lividum]	gb|CAC33832.1|+|THIN-B [Janthinobacterium lividum]
gb|AM998375.1|+|1173-2084|AIM-1 [Pseudomonas aeruginosa]	gb|CAQ53840.1|+|AIM-1 [Pseudomonas aeruginosa]
gb|AB636283.1|+|1-843|SMB-1 [Serratia marcescens]	gb|BAL14456.1|+|SMB-1 [Serratia marcescens]
gb|AJ308331.1|+|1-870|CAU-1 [Caulobacter vibrioides]	gb|CAC87665.1|+|CAU-1 [Caulobacter vibrioides]
gb|CP011360.1|+|6169923-6170807|BJP-1 [Bradyrhizobium diazoefficiens USDA 110]	gb|AND91341.1|+|BJP-1 [Bradyrhizobium diazoefficiens USDA 110]
gb|GU437214.1|+|1-774|armA [Pseudomonas aeruginosa]	gb|ADC55560.1|+|armA [Pseudomonas aeruginosa]
gb|AB083212.2|+|5482-6237|rmtA [Pseudomonas aeruginosa]	gb|BAC20579.1|+|rmtA [Pseudomonas aeruginosa]
gb|AM886293.1|+|116480-117235|rmtB [Escherichia coli]	gb|CAP07796.1|+|rmtB [Escherichia coli]
gb|KJ476816.1|+|80-925|rmtC [Pseudomonas aeruginosa]	gb|AIA09786.1|+|rmtC [Pseudomonas aeruginosa]
gb|NG_050600.1|+|101-925|sgm [Micromonospora zionensis]	gb|WP_063978071.1|+|sgm [Micromonospora zionensis]
gb|DQ195536.2|+|1-1248|oleD [Streptomyces antibioticus]	gb|ABA42119.2|+|oleD [Streptomyces antibioticus]
gb|DQ195535.2|+|1-1275|oleI [Streptomyces antibioticus]	gb|ABA42118.2|+|oleI [Streptomyces antibioticus]
gb|AL513383.1|+|161911-162771|TEM-1 [Salmonella enterica subsp. enterica serovar Typhi str. CT18]	gb|CAD09800.1|+|TEM-1 [Salmonella enterica subsp. enterica serovar Typhi str. CT18]
gb|X54606.1|+|215-1075|TEM-2 [Pseudomonas aeruginosa]	gb|CAA38429.1|+|TEM-2 [Pseudomonas aeruginosa]
gb|X64523.1|-|477-1337|TEM-3 [Klebsiella pneumoniae]	gb|CAA45828.1|+|TEM-3 [Klebsiella pneumoniae]
gb|LK391770.1|+|19708-20568|TEM-4 [Klebsiella pneumoniae]	gb|CDR98216.1|+|TEM-4 [Klebsiella pneumoniae]
gb|NG_068215.1|+|101-961|TEM-5 [Escherichia coli]	gb|WP_109963600.1|+|TEM-5 [Escherichia coli]
gb|X57972.1|+|340-1200|TEM-6 [Escherichia coli]	gb|CAA41038.1|+|TEM-6 [Escherichia coli]
gb|AF527798.1|+|1-783|TEM-7 [Escherichia coli] Partial	gb|AAO33760.1|+|TEM-7 [Escherichia coli] Partial
gb|X65252.1|+|176-1036|TEM-8 [Klebsiella pneumoniae]	gb|CAA46344.1|+|TEM-8 [Klebsiella pneumoniae]
gb|NG_056168.1|+|1-861|TEM-9 [Escherichia coli]	gb|WP_102607453.1|+|TEM-9 [Escherichia coli]
gb|AF093512.1|+|198-1058|TEM-10 [Morganella morganii]	gb|AAC72362.1|+|TEM-10 [Morganella morganii]
gb|AY874537.1|+|178-1038|TEM-11 [Proteus mirabilis]	gb|AAW66604.1|+|TEM-11 [Proteus mirabilis]
gb|M88143.1|+|368-1228|TEM-12 [Klebsiella oxytoca]	gb|AAA25053.1|+|TEM-12 [Klebsiella oxytoca]
gb|AM849805.1|+|263-1123|TEM-15 [Haemophilus parainfluenzae]	gb|CAO98721.1|+|TEM-15 [Haemophilus parainfluenzae]
gb|X65254.1|+|176-1036|TEM-16 [Klebsiella pneumoniae]	gb|CAA46346.1|+|TEM-16 [Klebsiella pneumoniae]
gb|Y14574.2|+|1-861|TEM-17 [Capnocytophaga ochracea]	gb|CAA74912.2|+|TEM-17 [Capnocytophaga ochracea]
gb|JX042489.1|+|142-1002|TEM-19 [Acinetobacter baumannii]	gb|AFN21551.1|+|TEM-19 [Acinetobacter baumannii]
gb|Y17581.1|+|79-936|TEM-20 [Klebsiella pneumoniae] Partial	gb|CAA76793.1|+|TEM-20 [Klebsiella pneumoniae] Partial
gb|Y17582.1|+|1-858|TEM-21 [Klebsiella pneumoniae] Partial	gb|CAA76794.1|+|TEM-21 [Klebsiella pneumoniae] Partial
gb|Y17583.1|+|214-1071|TEM-22 [Klebsiella pneumoniae] Partial	gb|CAA76795.1|+|TEM-22 [Klebsiella pneumoniae] Partial
gb|X65253.1|+|176-1036|TEM-24 [Klebsiella pneumoniae]	gb|CAA46345.1|+|TEM-24 [Klebsiella pneumoniae]
gb|NG_050256.1|+|101-961|TEM-26 [Enterobacter kobei]	gb|WP_047028173.1|+|TEM-26 [Enterobacter kobei]
gb|U37195.1|+|76-936|TEM-28 [Escherichia coli]	gb|AAC32891.1|+|TEM-28 [Escherichia coli]
gb|Y17584.1|+|1-858|TEM-29 [Escherichia coli] Partial	gb|CAA76796.1|+|TEM-29 [Escherichia coli] Partial
gb|AJ437107.1|+|209-1069|TEM-30 [Escherichia coli]	gb|CAD24670.1|+|TEM-30 [Escherichia coli]
gb|NG_068213.1|+|101-961|TEM-31 [Klebsiella pneumoniae]	gb|WP_165539487.1|+|TEM-31 [Klebsiella pneumoniae]
gb|NG_050261.1|+|101-961|TEM-32 [Shigella sonnei]	gb|WP_052944427.1|+|TEM-32 [Shigella sonnei]
gb|GU371926.1|-|50305-51165|TEM-33 [Escherichia coli]	gb|ADL13944.1|+|TEM-33 [Escherichia coli]
gb|KC292503.1|+|4335-5195|TEM-34 [Haemophilus parainfluenzae]	gb|AGE11905.1|+|TEM-34 [Haemophilus parainfluenzae]
gb|NG_050264.1|+|14-874|TEM-35 [Escherichia coli]	gb|WP_063864910.1|+|TEM-35 [Escherichia coli]
gb|NG_052650.1|+|1-861|TEM-36 [Escherichia coli]	gb|WP_075985685.1|+|TEM-36 [Escherichia coli]
gb|NG_068214.1|+|101-961|TEM-37 [Escherichia coli]	gb|WP_159373457.1|+|TEM-37 [Escherichia coli]
gb|NG_065940.1|+|1-861|TEM-39 [Escherichia coli]	gb|WP_148044474.1|+|TEM-39 [Escherichia coli]
gb|FR717535.1|+|1-861|TEM-40 [Escherichia coli]	gb|CBX53726.1|+|TEM-40 [Escherichia coli]
gb|X98047.1|+|1-843|TEM-42 [Pseudomonas aeruginosa] Partial	gb|CAA66659.1|+|TEM-42 [Pseudomonas aeruginosa] Partial
gb|U95363.2|+|1-861|TEM-43 [Klebsiella pneumoniae]	gb|AAC32889.2|+|TEM-43 [Klebsiella pneumoniae]
gb|X95401.1|+|209-1069|TEM-45 [Escherichia coli]	gb|CAA64682.1|+|TEM-45 [Escherichia coli]
gb|Y10279.1|+|1-861|TEM-47 [Klebsiella pneumoniae]	gb|CAA71322.1|+|TEM-47 [Klebsiella pneumoniae]
gb|Y10280.1|+|1-861|TEM-48 [Klebsiella pneumoniae]	gb|CAA71323.1|+|TEM-48 [Klebsiella pneumoniae]
gb|Y10281.1|+|1-861|TEM-49 [Escherichia coli]	gb|CAA71324.1|+|TEM-49 [Escherichia coli]
gb|Y13612.1|+|1-861|TEM-52 [Klebsiella pneumoniae]	gb|CAA73933.1|+|TEM-52 [Klebsiella pneumoniae]
gb|AF104441.1|+|194-1054|TEM-53 [Klebsiella pneumoniae]	gb|AAD22538.1|+|TEM-53 [Klebsiella pneumoniae]
gb|AF104442.1|+|194-1054|TEM-54 [Escherichia coli]	gb|AAD22539.1|+|TEM-54 [Escherichia coli]
gb|DQ286729.1|+|1-861|TEM-55 [Escherichia coli]	gb|ABB97007.1|+|TEM-55 [Escherichia coli]
gb|FJ405211.1|+|1-861|TEM-57 [Escherichia coli]	gb|ACJ43254.1|+|TEM-57 [Escherichia coli]
gb|AF062386.1|+|32-862|TEM-59 [Klebsiella oxytoca] Partial	gb|AAD45935.1|+|TEM-59 [Klebsiella oxytoca] Partial
gb|AF047171.1|+|136-996|TEM-60 [Providencia stuartii]	gb|AAC05975.1|+|TEM-60 [Providencia stuartii]
gb|LC542923.1|-|2480-3340|TEM-61 [Serratia marcescens]	gb|BCD58813.1|+|TEM-61 [Serratia marcescens]
gb|AF332513.1|+|104-964|TEM-63 [Escherichia coli]	gb|AAK17194.1|+|TEM-63 [Escherichia coli]
gb|AF091113.2|+|451-1311|TEM-67 [Proteus mirabilis]	gb|AAD33116.2|+|TEM-67 [Proteus mirabilis]
gb|AJ239002.1|+|1-861|TEM-68 [Klebsiella pneumoniae]	gb|CAB92324.1|+|TEM-68 [Klebsiella pneumoniae]
gb|AF188199.1|+|215-1075|TEM-70 [Escherichia coli]	gb|AAF01046.1|+|TEM-70 [Escherichia coli]
gb|AF203816.1|+|211-1071|TEM-71 [Klebsiella pneumoniae]	gb|AAL03985.1|+|TEM-71 [Klebsiella pneumoniae]
gb|AF157553.1|+|148-1008|TEM-72 [Morganella morganii]	gb|AAF19151.1|+|TEM-72 [Morganella morganii]
gb|AJ012256.1|+|209-1069|TEM-73 [Proteus mirabilis]	gb|CAB65358.1|+|TEM-73 [Proteus mirabilis]
gb|AY130284.1|+|1-783|TEM-75 [Klebsiella pneumoniae] Partial	gb|AAN05028.1|+|TEM-75 [Klebsiella pneumoniae] Partial
gb|AF190694.1|+|209-1069|TEM-76 [Escherichia coli]	gb|AAF05613.1|+|TEM-76 [Escherichia coli]
gb|AF190693.1|+|209-1069|TEM-78 [Escherichia coli]	gb|AAF05612.1|+|TEM-78 [Escherichia coli]
gb|AF190692.1|+|209-1069|TEM-79 [Escherichia coli]	gb|AAF05611.1|+|TEM-79 [Escherichia coli]
gb|AF347054.1|+|209-1069|TEM-80 [Enterobacter cloacae]	gb|AAM15527.1|+|TEM-80 [Enterobacter cloacae]
gb|AF427127.1|+|209-1069|TEM-81 [Escherichia coli]	gb|AAL29433.1|+|TEM-81 [Escherichia coli]
gb|AF427128.1|+|209-1069|TEM-82 [Escherichia coli]	gb|AAL29434.1|+|TEM-82 [Escherichia coli]
gb|AF427129.1|+|209-1069|TEM-83 [Escherichia coli]	gb|AAL29435.1|+|TEM-83 [Escherichia coli]
gb|AF427130.1|+|209-1069|TEM-84 [Escherichia coli]	gb|AAL29436.1|+|TEM-84 [Escherichia coli]
gb|AJ277414.1|+|1-861|TEM-85 [Klebsiella pneumoniae]	gb|CAC43229.1|+|TEM-85 [Klebsiella pneumoniae]
gb|AJ277415.1|+|1-861|TEM-86 [Klebsiella pneumoniae]	gb|CAC43230.1|+|TEM-86 [Klebsiella pneumoniae]
gb|AF250872.1|+|1-861|TEM-87 [Proteus mirabilis]	gb|AAG44570.1|+|TEM-87 [Proteus mirabilis]
gb|AY027590.1|+|113-973|TEM-88 [Klebsiella pneumoniae]	gb|AAK14792.1|+|TEM-88 [Klebsiella pneumoniae]
gb|AY039040.1|+|189-1022|TEM-89 [Proteus mirabilis] Partial	gb|AAK71474.1|+|TEM-89 [Proteus mirabilis] Partial
gb|AF351241.1|+|90-950|TEM-90 [Escherichia coli]	gb|AAK30619.1|+|TEM-90 [Escherichia coli]
gb|AB049569.1|+|1-861|TEM-91 [Escherichia coli]	gb|BAB16308.1|+|TEM-91 [Escherichia coli]
gb|AF143804.1|+|1-861|TEM-92 [Proteus mirabilis]	gb|AAF66653.1|+|TEM-92 [Proteus mirabilis]
gb|AJ318093.1|+|1-861|TEM-93 [Escherichia coli]	gb|CAC85660.1|+|TEM-93 [Escherichia coli]
gb|AJ318094.1|+|1-861|TEM-94 [Escherichia coli]	gb|CAC85661.1|+|TEM-94 [Escherichia coli]
gb|AJ308558.1|+|182-1042|TEM-95 [Escherichia coli]	gb|CAC67290.1|+|TEM-95 [Escherichia coli]
gb|AY092401.1|+|1-861|TEM-96 [Escherichia coli]	gb|AAM22276.1|+|TEM-96 [Escherichia coli]
gb|AF495873.1|+|1-861|TEM-101 [Escherichia coli]	gb|AAM18924.1|+|TEM-101 [Escherichia coli]
gb|AY040093.1|+|69-929|TEM-102 [Plasmid pWW100]	gb|AAK82652.1|+|TEM-102 [Plasmid pWW100]
gb|AAAGNS010000063.1|-|145-1005|TEM-103 [Salmonella enterica subsp. enterica serovar Panama]	gb|EAC0197234.1|+|TEM-103 [Salmonella enterica subsp. enterica serovar Panama]
gb|AF516719.1|+|215-1075|TEM-104 [Klebsiella pneumoniae]	gb|AAM61952.1|+|TEM-104 [Klebsiella pneumoniae]
gb|AF516720.1|+|215-1075|TEM-105 [Escherichia coli]	gb|AAM61953.1|+|TEM-105 [Escherichia coli]
gb|AY101578.1|+|215-1075|TEM-106 [Escherichia coli]	gb|AAM52207.1|+|TEM-106 [Escherichia coli]
gb|AY101764.1|+|207-1067|TEM-107 [Klebsiella pneumoniae]	gb|AAM52215.1|+|TEM-107 [Klebsiella pneumoniae]
gb|AF506748.1|+|39-899|TEM-108 [Salmonella enterica subsp. enterica serovar Typhimurium]	gb|AAM28884.1|+|TEM-108 [Salmonella enterica subsp. enterica serovar Typhimurium]
gb|AY628175.1|+|211-1071|TEM-109 [Escherichia coli]	gb|AAT46413.1|+|TEM-109 [Escherichia coli]
gb|AY072920.1|+|1-861|TEM-110 [Klebsiella pneumoniae]	gb|AAL68923.1|+|TEM-110 [Klebsiella pneumoniae]
gb|AF468003.1|+|1-861|TEM-111 [Escherichia coli]	gb|AAL77062.1|+|TEM-111 [Escherichia coli]
gb|AY589493.1|+|167-1027|TEM-112 [Escherichia coli]	gb|AAS89982.1|+|TEM-112 [Escherichia coli]
gb|AY589494.1|+|194-1054|TEM-113 [Proteus mirabilis]	gb|AAS89983.1|+|TEM-113 [Proteus mirabilis]
gb|AY589495.1|+|182-1042|TEM-114 [Klebsiella aerogenes]	gb|AAS89984.1|+|TEM-114 [Klebsiella aerogenes]
gb|AF535127.1|+|209-1069|TEM-115 [Klebsiella pneumoniae]	gb|AAN04881.1|+|TEM-115 [Klebsiella pneumoniae]
gb|U36911.1|+|1430-2290|TEM-116 [Staphylococcus aureus]	gb|AAB39956.1|+|TEM-116 [Staphylococcus aureus]
gb|AY130282.1|+|1-762|TEM-117 [Escherichia coli] Partial	gb|AAN05026.1|+|TEM-117 [Escherichia coli] Partial
gb|AY130285.1|+|1-783|TEM-118 [Klebsiella oxytoca] Partial	gb|AAN05029.1|+|TEM-118 [Klebsiella oxytoca] Partial
gb|AY243512.1|+|209-1069|TEM-120 [Klebsiella oxytoca]	gb|AAO85882.1|+|TEM-120 [Klebsiella oxytoca]
gb|AY271267.1|+|1-861|TEM-121 [Escherichia coli]	gb|AAQ01671.1|+|TEM-121 [Escherichia coli]
gb|AY307100.1|+|1-861|TEM-122 [Escherichia coli]	gb|AAQ98890.1|+|TEM-122 [Escherichia coli]
gb|AY327539.1|+|1-858|TEM-123 [Proteus mirabilis]	gb|AAQ93490.1|+|TEM-123 [Proteus mirabilis]
gb|AY327540.1|+|1-858|TEM-124 [Morganella morganii]	gb|AAQ93491.1|+|TEM-124 [Morganella morganii]
gb|AY628176.1|+|76-936|TEM-125 [Escherichia coli]	gb|AAT46414.1|+|TEM-125 [Escherichia coli]
gb|AY628199.1|+|204-1064|TEM-126 [Escherichia coli]	gb|AAT45742.1|+|TEM-126 [Escherichia coli]
gb|AY368236.1|+|1-861|TEM-127 [Escherichia coli]	gb|AAR89358.1|+|TEM-127 [Escherichia coli]
gb|AY368237.1|+|1-861|TEM-128 [Escherichia coli]	gb|AAR89359.1|+|TEM-128 [Escherichia coli]
gb|AJ746225.1|+|1-861|TEM-129 [Klebsiella oxytoca]	gb|CAG34105.1|+|TEM-129 [Klebsiella oxytoca]
gb|AJ866988.1|+|1-861|TEM-130 [Klebsiella pneumoniae]	gb|CAI29263.1|+|TEM-130 [Klebsiella pneumoniae]
gb|AY436361.1|+|132-992|TEM-131 [Salmonella enterica subsp. enterica serovar Typhimurium]	gb|AAR10958.1|+|TEM-131 [Salmonella enterica subsp. enterica serovar Typhimurium]
gb|AY491682.1|+|1-861|TEM-132 [Klebsiella pneumoniae]	gb|AAR84298.1|+|TEM-132 [Klebsiella pneumoniae]
gb|AY528425.1|+|1-861|TEM-133 [Klebsiella pneumoniae]	gb|AAS19171.1|+|TEM-133 [Klebsiella pneumoniae]
gb|AY574271.1|+|1-861|TEM-134 [Citrobacter koseri]	gb|AAS79107.1|+|TEM-134 [Citrobacter koseri]
gb|AJ634602.1|-|7840-8700|TEM-135 [Salmonella enterica subsp. enterica serovar Typhimurium]	gb|CAG25427.1|+|TEM-135 [Salmonella enterica subsp. enterica serovar Typhimurium]
gb|AY826417.1|+|1-861|TEM-136 [Klebsiella pneumoniae]	gb|AAV83795.1|+|TEM-136 [Klebsiella pneumoniae]
gb|AM286274.1|+|1-861|TEM-137 [Shigella sonnei]	gb|CAL08007.1|+|TEM-137 [Shigella sonnei]
gb|AY853593.1|+|215-1075|TEM-138 [Salmonella enterica]	gb|AAW47922.1|+|TEM-138 [Salmonella enterica]
gb|DQ072853.1|+|1-861|TEM-139 [Klebsiella pneumoniae]	gb|AAZ23494.1|+|TEM-139 [Klebsiella pneumoniae]
gb|AY956335.1|+|39-899|TEM-141 [Enterobacter cloacae]	gb|AAX56615.1|+|TEM-141 [Enterobacter cloacae]
gb|DQ388882.1|+|1-861|TEM-142 [Escherichia coli]	gb|ABD60314.1|+|TEM-142 [Escherichia coli]
gb|DQ075245.1|+|218-1078|TEM-143 [Escherichia coli]	gb|AAY85632.1|+|TEM-143 [Escherichia coli]
gb|AM049399.1|+|1-861|TEM-144 [Salmonella enterica subsp. enterica serovar Derby]	gb|CAJ17558.1|+|TEM-144 [Salmonella enterica subsp. enterica serovar Derby]
gb|DQ105528.2|+|1-861|TEM-145 [Escherichia coli]	gb|AAZ14083.2|+|TEM-145 [Escherichia coli]
gb|DQ105529.2|+|1-861|TEM-146 [Escherichia coli]	gb|AAZ14084.2|+|TEM-146 [Escherichia coli]
gb|DQ279850.1|+|1-861|TEM-147 [Pseudomonas aeruginosa]	gb|ABB84515.1|+|TEM-147 [Pseudomonas aeruginosa]
gb|AM087454.1|+|209-1069|TEM-148 [Escherichia coli]	gb|CAJ32372.1|+|TEM-148 [Escherichia coli]
gb|DQ369751.1|+|1-861|TEM-149 [Klebsiella aerogenes]	gb|ABC96711.1|+|TEM-149 [Klebsiella aerogenes]
gb|AM183304.1|+|209-1069|TEM-150 [Escherichia coli]	gb|CAJ66089.1|+|TEM-150 [Escherichia coli]
gb|DQ834729.1|+|206-1066|TEM-151 [Escherichia coli]	gb|ABI74448.1|+|TEM-151 [Escherichia coli]
gb|DQ834728.1|+|206-1066|TEM-152 [Escherichia coli]	gb|ABI74447.1|+|TEM-152 [Escherichia coli]
gb|FJ807656.1|+|1-861|TEM-154 [Escherichia coli]	gb|ACO07310.1|+|TEM-154 [Escherichia coli]
gb|DQ679961.1|+|115-975|TEM-155 [Proteus mirabilis]	gb|ABG77582.1|+|TEM-155 [Proteus mirabilis]
gb|AM941159.1|+|209-1069|TEM-156 [Proteus mirabilis]	gb|CAQ00120.1|+|TEM-156 [Proteus mirabilis]
gb|DQ909059.1|+|1-861|TEM-157 [Enterobacter cloacae]	gb|ABI81768.1|+|TEM-157 [Enterobacter cloacae]
gb|EF534736.1|+|214-1074|TEM-158 [Escherichia coli]	gb|ABQ00181.1|+|TEM-158 [Escherichia coli]
gb|EF136376.1|+|1-861|TEM-159 [Proteus mirabilis]	gb|ABM54869.1|+|TEM-159 [Proteus mirabilis]
gb|EF136377.1|+|1-861|TEM-160 [Proteus mirabilis]	gb|ABM54870.1|+|TEM-160 [Proteus mirabilis]
gb|EF468463.1|+|67-927|TEM-162 [Acinetobacter haemolyticus]	gb|ABO64442.1|+|TEM-162 [Acinetobacter haemolyticus]
gb|EU815939.1|+|1-861|TEM-163 [Escherichia coli]	gb|ACF32746.1|+|TEM-163 [Escherichia coli]
gb|EU274580.1|+|215-1075|TEM-164 [Klebsiella pneumoniae]	gb|ABX71157.1|+|TEM-164 [Klebsiella pneumoniae]
gb|FJ197316.1|+|1-861|TEM-166 [Escherichia coli]	gb|ACI25375.1|+|TEM-166 [Escherichia coli]
gb|FJ360884.1|+|214-1074|TEM-167 [Escherichia coli]	gb|ACJ04051.1|+|TEM-167 [Escherichia coli]
gb|FJ919776.1|+|209-1069|TEM-168 [Escherichia coli]	gb|ACR22829.1|+|TEM-168 [Escherichia coli]
gb|FJ873740.1|+|1-858|TEM-169 [Salmonella enterica subsp. enterica serovar Infantis] Partial	gb|ACP18864.1|+|TEM-169 [Salmonella enterica subsp. enterica serovar Infantis] Partial
gb|GQ149347.1|+|5270-6130|TEM-171 [Escherichia coli]	gb|ADA79630.1|+|TEM-171 [Escherichia coli]
gb|GU550123.1|+|145-1005|TEM-176 [Escherichia coli]	gb|ADB90239.1|+|TEM-176 [Escherichia coli]
gb|FN652295.1|+|1-861|TEM-177 [Proteus mirabilis]	gb|CBJ06718.1|+|TEM-177 [Proteus mirabilis]
gb|X97254.1|+|154-1011|TEM-178 [Serratia marcescens]	gb|CAA65888.1|+|TEM-178 [Serratia marcescens]
gb|AM743197.2|-|2077-2937|TEM-181 [Bacteria, Viruses, Fungi, and other genome sequence associated with antimicrobial resistance]	gb|WP_000027060.1|+|TEM-181 [Bacteria, Viruses, Fungi, and other genome sequence associated with antimicrobial resistance]
gb|HQ529916.1|+|111-971|TEM-183 [Klebsiella pneumoniae]	gb|ADR71220.1|+|TEM-183 [Klebsiella pneumoniae]
gb|JN227084.1|+|309-1169|TEM-186 [Escherichia coli]	gb|AET99222.1|+|TEM-186 [Escherichia coli]
gb|HM246246.1|+|212-1069|TEM-187 [Proteus mirabilis]	gb|ADM61585.1|+|TEM-187 [Proteus mirabilis]
gb|JN211012.1|+|214-1074|TEM-188 [Salmonella enterica]	gb|AEL17198.1|+|TEM-188 [Salmonella enterica]
gb|JN254627.1|+|1-861|TEM-189 [Escherichia coli]	gb|AEL79515.1|+|TEM-189 [Escherichia coli]
gb|JN416112.1|+|1-861|TEM-190 [Escherichia coli]	gb|AEL88240.1|+|TEM-190 [Escherichia coli]
gb|KY432484.1|+|1-861|TEM-191 [Acinetobacter baumannii]	gb|APY23677.1|+|TEM-191 [Acinetobacter baumannii]
gb|JF949915.1|+|2-754|TEM-192 [Klebsiella pneumoniae] Partial	gb|AEQ59620.1|+|TEM-192 [Klebsiella pneumoniae] Partial
gb|JN935135.1|+|1-861|TEM-193 [Acinetobacter baumannii]	gb|AFC75523.1|+|TEM-193 [Acinetobacter baumannii]
gb|JN935136.1|+|1-861|TEM-194 [Acinetobacter baumannii]	gb|AFC75524.1|+|TEM-194 [Acinetobacter baumannii]
gb|JN935137.1|+|1-861|TEM-195 [Acinetobacter baumannii]	gb|AFC75525.1|+|TEM-195 [Acinetobacter baumannii]
gb|HQ877606.1|+|1-861|TEM-197 [Klebsiella pneumoniae]	gb|AEK48085.1|+|TEM-197 [Klebsiella pneumoniae]
gb|AB700703.1|+|162-1022|TEM-198 [Klebsiella pneumoniae]	gb|BAL68178.1|+|TEM-198 [Klebsiella pneumoniae]
gb|JX050178.1|+|2-853|TEM-199 [Proteus mirabilis] Partial	gb|AFN69127.1|+|TEM-199 [Proteus mirabilis] Partial
gb|FJ668814.1|+|77-937|SHV-1 [Klebsiella pneumoniae]	gb|ACR66323.1|+|SHV-1 [Klebsiella pneumoniae]
gb|AF148851.1|+|6-866|SHV-2 [Escherichia coli]	gb|AAD37413.1|+|SHV-2 [Escherichia coli]
gb|X98102.1|+|74-934|SHV-2A [Klebsiella pneumoniae]	gb|CAA66730.1|+|SHV-2A [Klebsiella pneumoniae]
gb|KX092356.1|+|193-1053|SHV-3 [Klebsiella pneumoniae]	gb|ANA06389.1|+|SHV-3 [Klebsiella pneumoniae]
gb|LT985229.1|+|36108-36968|SHV-4 [Escherichia coli]	gb|SPD96731.1|+|SHV-4 [Escherichia coli]
gb|X55640.1|+|112-972|SHV-5 [Klebsiella pneumoniae]	gb|CAA39164.1|+|SHV-5 [Klebsiella pneumoniae]
gb|DAGOBI010000132.1|+|1384-2244|SHV-6 [Klebsiella pneumoniae]	gb|HBX2855210.1|+|SHV-6 [Klebsiella pneumoniae]
gb|U20270.1|+|125-985|SHV-7 [Escherichia coli]	gb|AAA87176.1|+|SHV-7 [Escherichia coli]
gb|U92041.1|+|1-861|SHV-8 [Escherichia coli]	gb|AAB51384.1|+|SHV-8 [Escherichia coli]
gb|S82452.1|+|121-978|SHV-9 [Klebsiella pneumoniae]	gb|AAB37395.2|+|SHV-9 [Klebsiella pneumoniae]
gb|X98101.1|+|74-934|SHV-11 [Klebsiella pneumoniae]	gb|CAA66729.1|+|SHV-11 [Klebsiella pneumoniae]
gb|KF976405.1|+|7838-8698|SHV-12 [Enterobacter cloacae]	gb|AHN60527.1|+|SHV-12 [Enterobacter cloacae]
gb|AF164577.1|+|1-861|SHV-13 [Klebsiella pneumoniae]	gb|AAD43815.1|+|SHV-13 [Klebsiella pneumoniae]
gb|AF226622.1|+|55-915|SHV-14 [Klebsiella pneumoniae]	gb|AAG17550.1|+|SHV-14 [Klebsiella pneumoniae]
gb|AJ011428.2|+|1-861|SHV-15 [Escherichia coli]	gb|CAB37325.2|+|SHV-15 [Escherichia coli]
gb|AF072684.2|+|118-993|SHV-16 [Klebsiella pneumoniae]	gb|AAC98092.2|+|SHV-16 [Klebsiella pneumoniae]
gb|AF132290.1|+|88-948|SHV-18 [Klebsiella pneumoniae]	gb|AAF64386.1|+|SHV-18 [Klebsiella pneumoniae]
gb|DAGGWD010000033.1|+|86-946|SHV-19 [Klebsiella pneumoniae]	gb|HBU8935839.1|+|SHV-19 [Klebsiella pneumoniae]
gb|AF117744.1|+|1-780|SHV-20 [Klebsiella pneumoniae] Partial	gb|AAF34334.1|+|SHV-20 [Klebsiella pneumoniae] Partial
gb|AF117745.1|+|1-780|SHV-21 [Klebsiella pneumoniae] Partial	gb|AAF34335.1|+|SHV-21 [Klebsiella pneumoniae] Partial
gb|AF117746.1|+|1-780|SHV-22 [Klebsiella pneumoniae] Partial	gb|AAF34336.1|+|SHV-22 [Klebsiella pneumoniae] Partial
gb|AF117747.1|+|1-780|SHV-23 [Klebsiella pneumoniae] Partial	gb|AAF34337.1|+|SHV-23 [Klebsiella pneumoniae] Partial
gb|AB023477.1|+|1-861|SHV-24 [Escherichia coli]	gb|BAA84973.1|+|SHV-24 [Escherichia coli]
gb|AF208796.2|+|1-861|SHV-25 [Klebsiella pneumoniae]	gb|AAF37209.2|+|SHV-25 [Klebsiella pneumoniae]
gb|AF227204.1|+|74-934|SHV-26 [Klebsiella pneumoniae]	gb|AAF36719.1|+|SHV-26 [Klebsiella pneumoniae]
gb|AF293345.1|+|1-861|SHV-27 [Klebsiella pneumoniae]	gb|AAG01039.1|+|SHV-27 [Klebsiella pneumoniae]
gb|AF299299.1|+|1-861|SHV-28 [Klebsiella pneumoniae]	gb|AAG15384.1|+|SHV-28 [Klebsiella pneumoniae]
gb|AF301532.1|+|8-868|SHV-29 [Klebsiella pneumoniae]	gb|AAG49894.1|+|SHV-29 [Klebsiella pneumoniae]
gb|AY661885.1|+|49-909|SHV-30 [Enterobacter cloacae]	gb|AAT75225.1|+|SHV-30 [Enterobacter cloacae]
gb|AY277255.2|+|67-927|SHV-31 [Klebsiella pneumoniae]	gb|AAP33454.2|+|SHV-31 [Klebsiella pneumoniae]
gb|AY037778.1|+|92-952|SHV-32 [Klebsiella pneumoniae]	gb|AAK69828.1|+|SHV-32 [Klebsiella pneumoniae]
gb|JX268631.1|+|1-861|SHV-33 [Klebsiella pneumoniae]	gb|AFN82060.1|+|SHV-33 [Klebsiella pneumoniae]
