gene_id,aro_accession,name,family_id,description,mechanism_id,sequence_accession
3006233,ARO:3006233,ACC-8,ACC beta-lactamase,ACC-8 is a ACC beta-lactamase.,1004,
3004359,ARO:3004359,ACI-1,ACI beta-lactamase,A class A beta-lactamase described in Acidaminococcus fermentans. ACI-1 was the first description of a beta-lactamase enzyme in a gram-negative anaerobic cocci. Described by Galan et al 2000.,1004,
3004452,ARO:3004452,Alkalihalobacillus clausii chloramphenicol acetyltransferase,chloramphenicol acetyltransferase (CAT),A chloramphenicol resistance determinant described in Alkalihalobacillus clausii.,1004,
3000216,ARO:3000216,acrB,resistance-nodulation-cell division (RND) 10000 pump,Protein subunit of AcrA-AcrB-TolC multidrug efflux complex. AcrB functions as a herterotrimer which forms the inner membrane component and is primarily responsible for substrate recognition and energy transduction by acting as a drug/proton antiporter.,10000,
3000491,ARO:3000491,acrD,resistance-nodulation-cell division (RND) 10000 pump,"AcrD is an aminoglycoside efflux pump expressed in E. coli. Its expression can be induced by indole, and is regulated by baeRS and cpxAR.",10000,
3000499,ARO:3000499,AcrE,resistance-nodulation-cell division (RND) 10000 pump,"AcrE is a membrane fusion protein, similar to AcrA.",10000,
3000502,ARO:3000502,AcrF,resistance-nodulation-cell division (RND) 10000 pump,"AcrF is a inner membrane transporter, similar to AcrB.",10000,
3000656,ARO:3000656,AcrS,resistance-nodulation-cell division (RND) 10000 pump,AcrS is a repressor of the AcrAB efflux complex and is associated with the expression of AcrEF. AcrS is believed to regulate a switch between AcrAB and AcrEF efflux.,10000,
3001821,ARO:3001821,ACT-1,ACT beta-lactamase,ACT-1 is a beta-lactamase found in Klebsiella pneumoniae.,1004,
3001832,ARO:3001832,ACT-10,ACT beta-lactamase,"ACT-10 is a beta-lactamase. Name originally from the historical Lahey list of beta-lactamases, some of which did not include sequence data.",1004,
3007883,ARO:3007883,ACT-100,ACT beta-lactamase,Cephalosporin-hydrolyzing class C beta-lactamase ACT-100.,1004,
3007884,ARO:3007884,ACT-101,ACT beta-lactamase,Cephalosporin-hydrolyzing class C beta-lactamase ACT-101.,1004,
3007885,ARO:3007885,ACT-102,ACT beta-lactamase,Cephalosporin-hydrolyzing class C beta-lactamase ACT-102.,1004,
3007886,ARO:3007886,ACT-103,ACT beta-lactamase,Cephalosporin-hydrolyzing class C beta-lactamase ACT-103.,1004,
3007887,ARO:3007887,ACT-104,ACT beta-lactamase,Cephalosporin-hydrolyzing class C beta-lactamase ACT-104.,1004,
3007888,ARO:3007888,ACT-105,ACT beta-lactamase,Cephalosporin-hydrolyzing class C beta-lactamase ACT-105.,1004,
3007889,ARO:3007889,ACT-106,ACT beta-lactamase,Cephalosporin-hydrolyzing class C beta-lactamase ACT-106.,1004,
3007890,ARO:3007890,ACT-107,ACT beta-lactamase,Cephalosporin-hydrolyzing class C beta-lactamase ACT-107.,1004,
3007891,ARO:3007891,ACT-108,ACT beta-lactamase,Cephalosporin-hydrolyzing class C beta-lactamase ACT-108.,1004,
3007892,ARO:3007892,ACT-109,ACT beta-lactamase,Cephalosporin-hydrolyzing class C beta-lactamase ACT-109.,1004,
3007893,ARO:3007893,ACT-110,ACT beta-lactamase,Cephalosporin-hydrolyzing class C beta-lactamase ACT-110.,1004,
3007894,ARO:3007894,ACT-111,ACT beta-lactamase,Cephalosporin-hydrolyzing class C beta-lactamase ACT-111.,1004,
3007895,ARO:3007895,ACT-112,ACT beta-lactamase,Cephalosporin-hydrolyzing class C beta-lactamase ACT-112.,1004,
3007896,ARO:3007896,ACT-113,ACT beta-lactamase,Cephalosporin-hydrolyzing class C beta-lactamase ACT-113.,1004,
3007897,ARO:3007897,ACT-115,ACT beta-lactamase,Cephalosporin-hydrolyzing class C beta-lactamase ACT-115.,1004,
3007898,ARO:3007898,ACT-116,ACT beta-lactamase,Cephalosporin-hydrolyzing class C beta-lactamase ACT-116.,1004,
3007899,ARO:3007899,ACT-117,ACT beta-lactamase,Cephalosporin-hydrolyzing class C beta-lactamase ACT-117.,1004,
3007900,ARO:3007900,ACT-118,ACT beta-lactamase,Cephalosporin-hydrolyzing class C beta-lactamase ACT-118.,1004,
3007901,ARO:3007901,ACT-119,ACT beta-lactamase,Cephalosporin-hydrolyzing class C beta-lactamase ACT-119.,1004,
3001834,ARO:3001834,ACT-12,ACT beta-lactamase,"ACT-12 is a beta-lactamase. Name originally from the historical Lahey list of beta-lactamases, some of which did not include sequence data.",1004,
3007902,ARO:3007902,ACT-120,ACT beta-lactamase,Cephalosporin-hydrolyzing class C beta-lactamase ACT-120.,1004,
3007903,ARO:3007903,ACT-121,ACT beta-lactamase,Cephalosporin-hydrolyzing class C beta-lactamase ACT-121.,1004,
3007904,ARO:3007904,ACT-122,ACT beta-lactamase,Cephalosporin-hydrolyzing class C beta-lactamase ACT-122.,1004,
3007905,ARO:3007905,ACT-123,ACT beta-lactamase,Cephalosporin-hydrolyzing class C beta-lactamase ACT-123.,1004,
3007906,ARO:3007906,ACT-124,ACT beta-lactamase,Cephalosporin-hydrolyzing class C beta-lactamase ACT-124.,1004,
3001835,ARO:3001835,ACT-13,ACT beta-lactamase,"ACT-13 is a beta-lactamase. Name originally from the historical Lahey list of beta-lactamases, some of which did not include sequence data.",1004,
3007907,ARO:3007907,ACT-131,ACT beta-lactamase,Cephalosporin-hydrolyzing class C beta-lactamase ACT-131.,1004,
3001836,ARO:3001836,ACT-14,ACT beta-lactamase,"ACT-14 is a beta-lactamase. Name originally from the historical Lahey list of beta-lactamases, some of which did not include sequence data.",1004,
3007908,ARO:3007908,ACT-140,ACT beta-lactamase,Cephalosporin-hydrolyzing class C beta-lactamase ACT-140.,1004,
3007909,ARO:3007909,ACT-141,ACT beta-lactamase,Cephalosporin-hydrolyzing class C beta-lactamase ACT-141.,1004,
3007910,ARO:3007910,ACT-142,ACT beta-lactamase,Cephalosporin-hydrolyzing class C beta-lactamase ACT-142.,1004,
3007911,ARO:3007911,ACT-143,ACT beta-lactamase,Cephalosporin-hydrolyzing class C beta-lactamase ACT-143.,1004,
3007912,ARO:3007912,ACT-144,ACT beta-lactamase,Cephalosporin-hydrolyzing class C beta-lactamase ACT-144.,1004,
3007913,ARO:3007913,ACT-145,ACT beta-lactamase,Cephalosporin-hydrolyzing class C beta-lactamase ACT-145.,1004,
3007914,ARO:3007914,ACT-146,ACT beta-lactamase,Cephalosporin-hydrolyzing class C beta-lactamase ACT-146.,1004,
3007915,ARO:3007915,ACT-148,ACT beta-lactamase,Cephalosporin-hydrolyzing class C beta-lactamase ACT-148.,1004,
3001837,ARO:3001837,ACT-15,ACT beta-lactamase,"ACT-15 is a beta-lactamase. Name originally from the historical Lahey list of beta-lactamases, some of which did not include sequence data.",1004,
3007916,ARO:3007916,ACT-150,ACT beta-lactamase,Cephalosporin-hydrolyzing class C beta-lactamase ACT-150.,1004,
3007917,ARO:3007917,ACT-151,ACT beta-lactamase,Cephalosporin-hydrolyzing class C beta-lactamase ACT-151.,1004,
3007918,ARO:3007918,ACT-153,ACT beta-lactamase,Cephalosporin-hydrolyzing class C beta-lactamase ACT-153.,1004,
3007919,ARO:3007919,ACT-154,ACT beta-lactamase,Cephalosporin-hydrolyzing class C beta-lactamase ACT-154.,1004,
3007920,ARO:3007920,ACT-155,ACT beta-lactamase,Cephalosporin-hydrolyzing class C beta-lactamase ACT-155.,1004,
3007921,ARO:3007921,ACT-156,ACT beta-lactamase,Cephalosporin-hydrolyzing class C beta-lactamase ACT-156.,1004,
3007922,ARO:3007922,ACT-157,ACT beta-lactamase,Cephalosporin-hydrolyzing class C beta-lactamase ACT-157.,1004,
3007923,ARO:3007923,ACT-158,ACT beta-lactamase,Cephalosporin-hydrolyzing class C beta-lactamase ACT-158.,1004,
3007924,ARO:3007924,ACT-159,ACT beta-lactamase,Cephalosporin-hydrolyzing class C beta-lactamase ACT-159.,1004,
3001827,ARO:3001827,ACT-16,ACT beta-lactamase,ACT-16 is a beta-lactamase found in Enterobacteriaceae.,1004,
3007925,ARO:3007925,ACT-160,ACT beta-lactamase,Cephalosporin-hydrolyzing class C beta-lactamase ACT-160.,1004,
3007926,ARO:3007926,ACT-161,ACT beta-lactamase,Cephalosporin-hydrolyzing class C beta-lactamase ACT-161.,1004,
3007927,ARO:3007927,ACT-162,ACT beta-lactamase,Cephalosporin-hydrolyzing class C beta-lactamase ACT-162.,1004,
3007928,ARO:3007928,ACT-165,ACT beta-lactamase,Cephalosporin-hydrolyzing class C beta-lactamase ACT-165.,1004,
3007929,ARO:3007929,ACT-166,ACT beta-lactamase,Cephalosporin-hydrolyzing class C beta-lactamase ACT-166.,1004,
3007930,ARO:3007930,ACT-167,ACT beta-lactamase,Cephalosporin-hydrolyzing class C beta-lactamase ACT-167.,1004,
3007931,ARO:3007931,ACT-168,ACT beta-lactamase,Cephalosporin-hydrolyzing class C beta-lactamase ACT-168.,1004,
3007932,ARO:3007932,ACT-169,ACT beta-lactamase,Cephalosporin-hydrolyzing class C beta-lactamase ACT-169.,1004,
3001838,ARO:3001838,ACT-17,ACT beta-lactamase,"ACT-17 is a beta-lactamase. Name originally from the historical Lahey list of beta-lactamases, some of which did not include sequence data.",1004,
3007933,ARO:3007933,ACT-170,ACT beta-lactamase,Cephalosporin-hydrolyzing class C beta-lactamase ACT-170.,1004,
3007934,ARO:3007934,ACT-171,ACT beta-lactamase,Cephalosporin-hydrolyzing class C beta-lactamase ACT-171.,1004,
3007935,ARO:3007935,ACT-172,ACT beta-lactamase,Cephalosporin-hydrolyzing class C beta-lactamase ACT-172.,1004,
3007936,ARO:3007936,ACT-173,ACT beta-lactamase,Cephalosporin-hydrolyzing class C beta-lactamase ACT-173.,1004,
3007937,ARO:3007937,ACT-174,ACT beta-lactamase,Cephalosporin-hydrolyzing class C beta-lactamase ACT-174.,1004,
3007938,ARO:3007938,ACT-175,ACT beta-lactamase,Cephalosporin-hydrolyzing class C beta-lactamase ACT-175.,1004,
3007939,ARO:3007939,ACT-176,ACT beta-lactamase,Cephalosporin-hydrolyzing class C beta-lactamase ACT-176.,1004,
3007940,ARO:3007940,ACT-177,ACT beta-lactamase,Cephalosporin-hydrolyzing class C beta-lactamase ACT-177.,1004,
3007941,ARO:3007941,ACT-178,ACT beta-lactamase,Cephalosporin-hydrolyzing class C beta-lactamase ACT-178.,1004,
3007942,ARO:3007942,ACT-179,ACT beta-lactamase,Cephalosporin-hydrolyzing class C beta-lactamase ACT-179.,1004,
3001839,ARO:3001839,ACT-18,ACT beta-lactamase,"ACT-18 is a beta-lactamase. Name originally from the historical Lahey list of beta-lactamases, some of which did not include sequence data.",1004,
3007943,ARO:3007943,ACT-180,ACT beta-lactamase,Cephalosporin-hydrolyzing class C beta-lactamase ACT-180.,1004,
3007944,ARO:3007944,ACT-181,ACT beta-lactamase,Cephalosporin-hydrolyzing class C beta-lactamase ACT-181.,1004,
3007945,ARO:3007945,ACT-182,ACT beta-lactamase,Cephalosporin-hydrolyzing class C beta-lactamase ACT-182.,1004,
3007946,ARO:3007946,ACT-183,ACT beta-lactamase,Cephalosporin-hydrolyzing class C beta-lactamase ACT-183.,1004,
3007947,ARO:3007947,ACT-184,ACT beta-lactamase,Cephalosporin-hydrolyzing class C beta-lactamase ACT-184.,1004,
3007948,ARO:3007948,ACT-185,ACT beta-lactamase,Cephalosporin-hydrolyzing class C beta-lactamase ACT-185.,1004,
3007949,ARO:3007949,ACT-186,ACT beta-lactamase,Cephalosporin-hydrolyzing class C beta-lactamase ACT-186.,1004,
3007950,ARO:3007950,ACT-187,ACT beta-lactamase,Cephalosporin-hydrolyzing class C beta-lactamase ACT-187.,1004,
3007951,ARO:3007951,ACT-188,ACT beta-lactamase,Cephalosporin-hydrolyzing class C beta-lactamase ACT-188.,1004,
3007952,ARO:3007952,ACT-189,ACT beta-lactamase,Cephalosporin-hydrolyzing class C beta-lactamase ACT-189.,1004,
3001840,ARO:3001840,ACT-19,ACT beta-lactamase,"ACT-19 is a beta-lactamase. Name originally from the historical Lahey list of beta-lactamases, some of which did not include sequence data.",1004,
3007953,ARO:3007953,ACT-190,ACT beta-lactamase,Cephalosporin-hydrolyzing class C beta-lactamase ACT-190.,1004,
3007954,ARO:3007954,ACT-191,ACT beta-lactamase,Cephalosporin-hydrolyzing class C beta-lactamase ACT-191.,1004,
3007955,ARO:3007955,ACT-192,ACT beta-lactamase,Cephalosporin-hydrolyzing class C beta-lactamase ACT-192.,1004,
3007956,ARO:3007956,ACT-193,ACT beta-lactamase,Cephalosporin-hydrolyzing class C beta-lactamase ACT-193.,1004,
3007957,ARO:3007957,ACT-194,ACT beta-lactamase,Cephalosporin-hydrolyzing class C beta-lactamase ACT-194.,1004,
3001822,ARO:3001822,ACT-2,ACT beta-lactamase,ACT-2 is a beta-lactamase found in Klebsiella pneumoniae.,1004,
3001841,ARO:3001841,ACT-20,ACT beta-lactamase,"ACT-20 is a beta-lactamase. Name originally from the historical Lahey list of beta-lactamases, some of which did not include sequence data.",1004,
3001842,ARO:3001842,ACT-21,ACT beta-lactamase,"ACT-21 is a beta-lactamase. Name originally from the historical Lahey list of beta-lactamases, some of which did not include sequence data.",1004,
3001843,ARO:3001843,ACT-22,ACT beta-lactamase,"ACT-22 is a beta-lactamase. Name originally from the historical Lahey list of beta-lactamases, some of which did not include sequence data.",1004,
3001828,ARO:3001828,ACT-23,ACT beta-lactamase,ACT-23 is a beta-lactamase found in Escherichia coli.,1004,
3001844,ARO:3001844,ACT-24,ACT beta-lactamase,"ACT-24 is a beta-lactamase. Name originally from the historical Lahey list of beta-lactamases, some of which did not include sequence data.",1004,
3001845,ARO:3001845,ACT-25,ACT beta-lactamase,"ACT-25 is a beta-lactamase. Name originally from the historical Lahey list of beta-lactamases, some of which did not include sequence data.",1004,
3001847,ARO:3001847,ACT-27,ACT beta-lactamase,"ACT-27 is a beta-lactamase. Name originally from the historical Lahey list of beta-lactamases, some of which did not include sequence data.",1004,
3001848,ARO:3001848,ACT-28,ACT beta-lactamase,"ACT-28 is a beta-lactamase. Name originally from the historical Lahey list of beta-lactamases, some of which did not include sequence data.",1004,
3001849,ARO:3001849,ACT-29,ACT beta-lactamase,"ACT-29 is a beta-lactamase. Name originally from the historical Lahey list of beta-lactamases, some of which did not include sequence data.",1004,
3001823,ARO:3001823,ACT-3,ACT beta-lactamase,ACT-3 is a beta-lactamase found in Klebsiella pneumoniae.,1004,
3001850,ARO:3001850,ACT-30,ACT beta-lactamase,"ACT-30 is a beta-lactamase. Name originally from the historical Lahey list of beta-lactamases, some of which did not include sequence data.",1004,
3001851,ARO:3001851,ACT-31,ACT beta-lactamase,"ACT-31 is a beta-lactamase. Name originally from the historical Lahey list of beta-lactamases, some of which did not include sequence data.",1004,
3001852,ARO:3001852,ACT-32,ACT beta-lactamase,"ACT-32 is a beta-lactamase. Name originally from the historical Lahey list of beta-lactamases, some of which did not include sequence data.",1004,
3001853,ARO:3001853,ACT-33,ACT beta-lactamase,"ACT-33 is a beta-lactamase. Name originally from the historical Lahey list of beta-lactamases, some of which did not include sequence data.",1004,
3001854,ARO:3001854,ACT-34,ACT beta-lactamase,"ACT-34 is a beta-lactamase. Name originally from the historical Lahey list of beta-lactamases, some of which did not include sequence data.",1004,
3001855,ARO:3001855,ACT-35,ACT beta-lactamase,"ACT-35 is a beta-lactamase. Name originally from the historical Lahey list of beta-lactamases, some of which did not include sequence data.",1004,
3003171,ARO:3003171,ACT-36,ACT beta-lactamase,"ACT-36 is a beta-lactamase. Name originally from the historical Lahey list of beta-lactamases, some of which did not include sequence data.",1004,
3003172,ARO:3003172,ACT-37,ACT beta-lactamase,"ACT-37 is a beta-lactamase. Name originally from the historical Lahey list of beta-lactamases, some of which did not include sequence data.",1004,
3003655,ARO:3003655,ACT-38,ACT beta-lactamase,A class C beta-lactamase from Citrobacter freundii.,1004,
3006234,ARO:3006234,ACT-39,ACT beta-lactamase,ACT-39 is a ACT beta-lactamase.,1004,
3001829,ARO:3001829,ACT-4,ACT beta-lactamase,"ACT-4 is a beta-lactamase. Name originally from the historical Lahey list of beta-lactamases, some of which did not include sequence data.",1004,
3006235,ARO:3006235,ACT-40,ACT beta-lactamase,ACT-40 is a ACT beta-lactamase.,1004,
3006236,ARO:3006236,ACT-41,ACT beta-lactamase,ACT-41 is a ACT beta-lactamase.,1004,
3006237,ARO:3006237,ACT-42,ACT beta-lactamase,ACT-42 is a ACT beta-lactamase.,1004,
3006238,ARO:3006238,ACT-43,ACT beta-lactamase,ACT-43 is a ACT beta-lactamase.,1004,
3006239,ARO:3006239,ACT-44,ACT beta-lactamase,ACT-44 is a ACT beta-lactamase.,1004,
3006240,ARO:3006240,ACT-45,ACT beta-lactamase,ACT-45 is a ACT beta-lactamase.,1004,
3006241,ARO:3006241,ACT-46,ACT beta-lactamase,ACT-46 is a ACT beta-lactamase.,1004,
3006242,ARO:3006242,ACT-47,ACT beta-lactamase,ACT-47 is a ACT beta-lactamase.,1004,
3006243,ARO:3006243,ACT-48,ACT beta-lactamase,ACT-48 is a ACT beta-lactamase.,1004,
3006244,ARO:3006244,ACT-49,ACT beta-lactamase,ACT-49 is a ACT beta-lactamase.,1004,
3001824,ARO:3001824,ACT-5,ACT beta-lactamase,ACT-5 is a beta-lactamase found in Escherichia coli.,1004,
3006245,ARO:3006245,ACT-50,ACT beta-lactamase,ACT-50 is a ACT beta-lactamase.,1004,
3006246,ARO:3006246,ACT-51,ACT beta-lactamase,ACT-51 is a ACT beta-lactamase.,1004,
3006247,ARO:3006247,ACT-52,ACT beta-lactamase,ACT-52 is a ACT beta-lactamase.,1004,
3006248,ARO:3006248,ACT-53,ACT beta-lactamase,ACT-53 is a ACT beta-lactamase.,1004,
3006249,ARO:3006249,ACT-54,ACT beta-lactamase,ACT-54 is a ACT beta-lactamase.,1004,
3006250,ARO:3006250,ACT-55,ACT beta-lactamase,ACT-55 is a ACT beta-lactamase.,1004,
3006251,ARO:3006251,ACT-56,ACT beta-lactamase,ACT-56 is a ACT beta-lactamase.,1004,
3006252,ARO:3006252,ACT-57,ACT beta-lactamase,ACT-57 is a ACT beta-lactamase.,1004,
3006253,ARO:3006253,ACT-58,ACT beta-lactamase,ACT-58 is a ACT beta-lactamase.,1004,
3006254,ARO:3006254,ACT-59,ACT beta-lactamase,ACT-59 is a ACT beta-lactamase.,1004,
3001825,ARO:3001825,ACT-6,ACT beta-lactamase,ACT-6 is a beta-lactamase found in Klebsiella pneumoniae.,1004,
3006255,ARO:3006255,ACT-60,ACT beta-lactamase,ACT-60 is a ACT beta-lactamase.,1004,
3006256,ARO:3006256,ACT-61,ACT beta-lactamase,ACT-61 is a ACT beta-lactamase.,1004,
3006257,ARO:3006257,ACT-62,ACT beta-lactamase,ACT-62 is a ACT beta-lactamase.,1004,
3006258,ARO:3006258,ACT-63,ACT beta-lactamase,ACT-63 is a ACT beta-lactamase.,1004,
3006259,ARO:3006259,ACT-64,ACT beta-lactamase,ACT-64 is a ACT beta-lactamase.,1004,
3006260,ARO:3006260,ACT-65,ACT beta-lactamase,ACT-65 is a ACT beta-lactamase.,1004,
3006261,ARO:3006261,ACT-66,ACT beta-lactamase,ACT-66 is a ACT beta-lactamase.,1004,
3006262,ARO:3006262,ACT-67,ACT beta-lactamase,ACT-67 is a ACT beta-lactamase.,1004,
3006263,ARO:3006263,ACT-68,ACT beta-lactamase,ACT-68 is a ACT beta-lactamase.,1004,
3006264,ARO:3006264,ACT-69,ACT beta-lactamase,ACT-69 is a ACT beta-lactamase.,1004,
3001830,ARO:3001830,ACT-7,ACT beta-lactamase,"ACT-7 is a beta-lactamase. Name originally from the historical Lahey list of beta-lactamases, some of which did not include sequence data.",1004,
